"GEO";"GEO_OBJECT";"FREQ";"SEX";"PCS_ESE";"DERA_MEASURE";"CONF_STATUS";"TIME_PERIOD";"OBS_VALUE"
"78403";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1847.307343
"78397";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2394.828411
"78498";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3990.024733
"78490";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3014.340794
"78442";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3637.764323
"78502";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2839.995784
"78481";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3237.703127
"78498";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2560.396837
"78490";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;5221.662347
"78490";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1863.242263
"78502";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2779.38189
"78466";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2016.524062
"78502";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2134.437695
"77384";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3156.558352
"77384";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2748.303236
"77382";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;4255.307052
"77390";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2390.904575
"77374";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2409.237724
"77373";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2186.237459
"77382";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2545.908319
"77409";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"77379";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2183.805848
"77374";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1896.901797
"77382";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2110.08792
"78571";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2658.359934
"78638";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3213.961871
"78672";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2404.85607
"78551";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"78638";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1663.90593
"78551";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"78640";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;5325.112108
"78643";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2405.297932
"78624";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1858.369701
"78640";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2870.010853
"78640";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4115.381683
"78092";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2869.993811
"78118";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;4266.596551
"78117";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2191.213569
"78089";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2082.474155
"78126";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2645.312413
"78126";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1884.167849
"78089";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;4561.275063
"78123";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2776.273399
"78123";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2113.030499
"78092";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1724.017282
"78005";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2480.859951
"74269";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2282.060189
"74281";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2216.4905
"74256";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2000.835033
"74258";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3035.012551
"74256";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1835.937308
"74288";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2934.258168
"74276";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1920.691586
"74256";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1911.569203
"74258";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2157.422313
"74281";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2129.836514
"74249";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"76484";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1895.452267
"76575";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3818.710846
"76624";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1709.442476
"76482";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2284.740487
"76517";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3204.757786
"76599";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2301.952575
"76552";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;4160.344836
"76591";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1516.385473
"76517";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1907.197263
"76482";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1849.435497
"76481";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2878.386094
"79081";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1961.910412
"79162";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1750.480212
"79174";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3649.036985
"79123";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3421.954316
"79148";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1878.544576
"79162";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1771.718606
"79191";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2671.10666
"79191";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2071.735956
"79170";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2480.329554
"79123";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1970.366593
"79170";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2309.615113
"82179";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2507.254508
"82169";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2656.597444
"82179";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1949.977256
"82169";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2030.739406
"82179";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2533.376251
"82075";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1841.985055
"82124";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1957.262896
"82075";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2562.304993
"82037";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2333.271435
"82025";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2494.685814
"82096";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1482.234715
"74104";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3008.324278
"74067";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2873.687913
"74105";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2687.961776
"74082";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3646.732552
"74096";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1907.913381
"74070";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"74116";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2926.273902
"74096";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2534.897038
"74094";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2317.192252
"74096";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2141.189821
"74094";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1542.106409
"77330";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2876.122915
"77352";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"77327";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2745.580212
"77326";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"77350";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;4360.2301
"77344";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"77333";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1816.390643
"77335";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2311.824809
"77344";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"77330";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3619.597233
"77316";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1781.283976
"76351";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4413.167717
"76312";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4637.68511
"76259";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2069.990571
"76258";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1628.193953
"76270";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"76319";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2186.9134
"76329";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2077.194601
"76305";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2123.968395
"76341";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2804.468011
"76238";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2352.639996
"76281";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1625.608715
"77114";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2424.38245
"77139";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2063.934868
"77143";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1728.709051
"77155";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2545.759881
"77152";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2788.054738
"77118";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1788.168526
"77143";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2225.193662
"77121";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2172.578934
"77122";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1878.485798
"77131";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1812.361573
"77139";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2086.588243
"80688";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1864.305771
"80685";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1920.306716
"80724";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3858.088329
"80688";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3552.298986
"81021";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1746.637851
"80793";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"81033";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1968.979681
"80685";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2360.10485
"81042";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3314.774657
"80685";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1817.500016
"81004";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2485.526246
"78683";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2170.551149
"79005";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2618.516179
"79063";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"79062";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1812.667743
"79003";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2833.747939
"78683";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2995.609822
"78686";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1773.133892
"79061";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2147.521502
"79063";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"79080";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2520.966709
"79013";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2180.848082
"81048";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2205.450293
"81105";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1748.820155
"81052";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2361.682488
"81060";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1572.901266
"81060";"COM";"A";"M";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2318.73256
"81156";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1873.472078
"81163";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1786.277045
"81065";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3877.873957
"81163";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1993.997385
"81120";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2360.32618
"81070";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1809.99117
"77464";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2605.538205
"77449";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1880.195204
"77441";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;6894.034069
"77431";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;5032.169737
"77463";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2312.353192
"77445";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1866.413492
"77420";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2313.442527
"77413";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2132.351247
"77458";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3002.595336
"77442";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2028.369027
"77413";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3297.694595
"76057";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2440.062221
"74299";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3041.643926
"74309";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1989.411409
"76103";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3301.167933
"74309";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2273.906737
"76057";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1756.246475
"76069";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2179.877771
"74299";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2417.276468
"75056";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3485.987603
"76101";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1893.108649
"76108";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2525.240259
"78335";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;4446.942958
"78327";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"78327";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"78335";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2057.486189
"78327";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"78255";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1852.024443
"78321";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2411.658222
"78335";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1686.815074
"78265";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2003.23208
"78321";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3272.126337
"78335";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2694.430149
"78217";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;4213.778169
"78158";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1988.234147
"78206";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1878.319248
"78233";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2444.54787
"78146";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2914.696776
"78224";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"78233";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3334.959496
"78206";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1961.245346
"78138";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2849.464677
"78172";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2449.478856
"78238";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1852.134919
"77186";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1765.924235
"77169";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1990.597755
"77210";"COM";"A";"F";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2687.269016
"77226";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"77186";"COM";"A";"M";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2143.866915
"77186";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1732.082251
"77215";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2337.772194
"77222";"COM";"A";"M";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1743.708913
"77219";"COM";"A";"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2022;
"77183";"COM";"A";"_T";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2413.925916
"77169";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1634.298466
"81288";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1619.79108
"82002";"COM";"A";"_T";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1718.629824
"81227";"COM";"A";"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"C";2023;
"81222";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3490.011326
"81222";"COM";"A";"_T";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1724.210579
"81281";"COM";"A";"F";"6";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;1728.060565
"81288";"COM";"A";"F";"5";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;1828.43757
"82002";"COM";"A";"M";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;2244.204993
"81284";"COM";"A";"M";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;3685.138669
"81257";"COM";"A";"F";"4";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2022;2042.551783
"82013";"COM";"A";"_T";"1T3";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"F";2023;3821.352937
